DOW;AUT;ACH;SOI;FACC;IDN4;NM4;IDN3;NM3;IDN2;NM2;VYMERA;NUTS1;NUTS1_CODE;NUTS2;NUTS2_CODE;NUTS3;NUTS3_CODE;LAU1;LAU1_CODE;LAU2;LAU2_CODE
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;501336;Radvaò nad Dunajom;401;Komárno;4;Nitriansky;15760888.0;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Komárno;SK0231;Radvaò nad Dunajom;SK0231501336
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;501344;Sokolce;401;Komárno;4;Nitriansky;19421640.0;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Komárno;SK0231;Sokolce;SK0231501344
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;501352;Šrobárová;401;Komárno;4;Nitriansky;8388034.0;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Komárno;SK0231;Šrobárová;SK0231501352
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;501361;Tôò;401;Komárno;4;Nitriansky;9498558.0;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Komárno;SK0231;Tôò;SK0231501361
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;501379;Trávnik;401;Komárno;4;Nitriansky;18617762.0;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Komárno;SK0231;Trávnik;SK0231501379
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;501387;Ve¾ké Kosihy;401;Komárno;4;Nitriansky;24271201.0;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Komárno;SK0231;Ve¾ké Kosihy;SK0231501387
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;501395;Bátorove Kosihy;401;Komárno;4;Nitriansky;45885515.0;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Komárno;SK0231;Bátorove Kosihy;SK0231501395
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;501409;Vrbová nad Váhom;401;Komárno;4;Nitriansky;21695281.0;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Komárno;SK0231;Vrbová nad Váhom;SK0231501409
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;501417;Zemianska Olèa;401;Komárno;4;Nitriansky;27942160.0;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Komárno;SK0231;Zemianska Olèa;SK0231501417
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;501425;Zlatná na Ostrove;401;Komárno;4;Nitriansky;35309627.0;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Komárno;SK0231;Zlatná na Ostrove;SK0231501425
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;501433;Dunajská Streda;201;Dunajská Streda;2;Trnavský;31450835.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Dunajská Streda;SK0211;Dunajská Streda;SK0211501433
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;501441;Báè;201;Dunajská Streda;2;Trnavský;3923116.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Dunajská Streda;SK0211;Báè;SK0211501441
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;501450;Baka;201;Dunajská Streda;2;Trnavský;19989125.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Dunajská Streda;SK0211;Baka;SK0211501450
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;501468;Baloò;201;Dunajská Streda;2;Trnavský;16073223.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Dunajská Streda;SK0211;Baloò;SK0211501468
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;501484;Blahová;201;Dunajská Streda;2;Trnavský;11377874.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Dunajská Streda;SK0211;Blahová;SK0211501484
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;501492;Blatná na Ostrove;201;Dunajská Streda;2;Trnavský;10778355.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Dunajská Streda;SK0211;Blatná na Ostrove;SK0211501492
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;501506;Bohe¾ov;201;Dunajská Streda;2;Trnavský;8292428.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Dunajská Streda;SK0211;Bohe¾ov;SK0211501506
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;501514;Èakany;201;Dunajská Streda;2;Trnavský;11186863.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Dunajská Streda;SK0211;Èakany;SK0211501514
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;501522;Ve¾ký Meder;201;Dunajská Streda;2;Trnavský;55547780.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Dunajská Streda;SK0211;Ve¾ký Meder;SK0211501522
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;501531;Èiližská Radvaò;201;Dunajská Streda;2;Trnavský;21411683.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Dunajská Streda;SK0211;Èiližská Radvaò;SK0211501531
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;501549;Dobrohoš;201;Dunajská Streda;2;Trnavský;4703846.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Dunajská Streda;SK0211;Dobrohoš;SK0211501549
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;501557;Dolný Bar;201;Dunajská Streda;2;Trnavský;8199530.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Dunajská Streda;SK0211;Dolný Bar;SK0211501557
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;501573;Gabèíkovo;201;Dunajská Streda;2;Trnavský;52396152.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Dunajská Streda;SK0211;Gabèíkovo;SK0211501573
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;501581;Holice;201;Dunajská Streda;2;Trnavský;23193891.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Dunajská Streda;SK0211;Holice;SK0211501581
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;501590;Horná Potôò;201;Dunajská Streda;2;Trnavský;28365314.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Dunajská Streda;SK0211;Horná Potôò;SK0211501590
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;501603;Horný Bar;201;Dunajská Streda;2;Trnavský;11775086.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Dunajská Streda;SK0211;Horný Bar;SK0211501603
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;501611;Dolný Štál;201;Dunajská Streda;2;Trnavský;29996990.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Dunajská Streda;SK0211;Dolný Štál;SK0211501611
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;501620;Hubice;201;Dunajská Streda;2;Trnavský;5359831.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Dunajská Streda;SK0211;Hubice;SK0211501620
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;501638;Hviezdoslavov;201;Dunajská Streda;2;Trnavský;10501516.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Dunajská Streda;SK0211;Hviezdoslavov;SK0211501638
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;501654;Jahodná;201;Dunajská Streda;2;Trnavský;15691325.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Dunajská Streda;SK0211;Jahodná;SK0211501654
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;501662;Janíky;201;Dunajská Streda;2;Trnavský;11343457.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Dunajská Streda;SK0211;Janíky;SK0211501662
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;501671;Jurová;201;Dunajská Streda;2;Trnavský;10734552.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Dunajská Streda;SK0211;Jurová;SK0211501671
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;501689;K¾úèovec;201;Dunajská Streda;2;Trnavský;12708145.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Dunajská Streda;SK0211;K¾úèovec;SK0211501689
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;501697;Kostolné Kraèany;201;Dunajská Streda;2;Trnavský;13915795.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Dunajská Streda;SK0211;Kostolné Kraèany;SK0211501697
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;501701;Krá¾ovièove Kraèany;201;Dunajská Streda;2;Trnavský;13279020.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Dunajská Streda;SK0211;Krá¾ovièove Kraèany;SK0211501701
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;501719;Kútniky;201;Dunajská Streda;2;Trnavský;10986301.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Dunajská Streda;SK0211;Kútniky;SK0211501719
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;501727;Kvetoslavov;201;Dunajská Streda;2;Trnavský;8099730.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Dunajská Streda;SK0211;Kvetoslavov;SK0211501727
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;501735;Lehnice;201;Dunajská Streda;2;Trnavský;25388107.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Dunajská Streda;SK0211;Lehnice;SK0211501735
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;501743;Lúè na Ostrove;201;Dunajská Streda;2;Trnavský;15890296.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Dunajská Streda;SK0211;Lúè na Ostrove;SK0211501743
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;501760;Medveïov;201;Dunajská Streda;2;Trnavský;10388839.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Dunajská Streda;SK0211;Medveïov;SK0211501760
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;501778;Mierovo;201;Dunajská Streda;2;Trnavský;6192393.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Dunajská Streda;SK0211;Mierovo;SK0211501778
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;501786;Michal na Ostrove;201;Dunajská Streda;2;Trnavský;10653393.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Dunajská Streda;SK0211;Michal na Ostrove;SK0211501786
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;501808;Nový Život;201;Dunajská Streda;2;Trnavský;22483693.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Dunajská Streda;SK0211;Nový Život;SK0211501808
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;501816;Ohrady;201;Dunajská Streda;2;Trnavský;14766269.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Dunajská Streda;SK0211;Ohrady;SK0211501816
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;501824;Okoè;201;Dunajská Streda;2;Trnavský;63426773.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Dunajská Streda;SK0211;Okoè;SK0211501824
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;501832;O¾dza;201;Dunajská Streda;2;Trnavský;8860607.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Dunajská Streda;SK0211;O¾dza;SK0211501832
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;501859;Orechová Potôò;201;Dunajská Streda;2;Trnavský;21068777.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Dunajská Streda;SK0211;Orechová Potôò;SK0211501859
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;501867;Padáò;201;Dunajská Streda;2;Trnavský;16975824.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Dunajská Streda;SK0211;Padáò;SK0211501867
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;501875;Sap;201;Dunajská Streda;2;Trnavský;12432125.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Dunajská Streda;SK0211;Sap;SK0211501875
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;501883;Pataš;201;Dunajská Streda;2;Trnavský;9384354.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Dunajská Streda;SK0211;Pataš;SK0211501883
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;501891;Rohovce;201;Dunajská Streda;2;Trnavský;16145441.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Dunajská Streda;SK0211;Rohovce;SK0211501891
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;501905;Šamorín;201;Dunajská Streda;2;Trnavský;44348099.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Dunajská Streda;SK0211;Šamorín;SK0211501905
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;501913;Štvrtok na Ostrove;201;Dunajská Streda;2;Trnavský;13066067.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Dunajská Streda;SK0211;Štvrtok na Ostrove;SK0211501913
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;501921;Topo¾níky;201;Dunajská Streda;2;Trnavský;34819918.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Dunajská Streda;SK0211;Topo¾níky;SK0211501921
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;501930;Òárad;201;Dunajská Streda;2;Trnavský;10446988.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Dunajská Streda;SK0211;Òárad;SK0211501930
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;501956;Trnávka;201;Dunajská Streda;2;Trnavský;7971529.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Dunajská Streda;SK0211;Trnávka;SK0211501956
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;501964;Trstená na Ostrove;201;Dunajská Streda;2;Trnavský;6254616.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Dunajská Streda;SK0211;Trstená na Ostrove;SK0211501964
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;501972;Ve¾ká Paka;201;Dunajská Streda;2;Trnavský;18355823.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Dunajská Streda;SK0211;Ve¾ká Paka;SK0211501972
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;501981;Ve¾ké Blahovo;201;Dunajská Streda;2;Trnavský;18132485.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Dunajská Streda;SK0211;Ve¾ké Blahovo;SK0211501981
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;501999;Vojka nad Dunajom;201;Dunajská Streda;2;Trnavský;8211618.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Dunajská Streda;SK0211;Vojka nad Dunajom;SK0211501999
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;502006;Vrakúò;201;Dunajská Streda;2;Trnavský;38336315.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Dunajská Streda;SK0211;Vrakúò;SK0211502006
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;502014;Vydrany;201;Dunajská Streda;2;Trnavský;16049091.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Dunajská Streda;SK0211;Vydrany;SK0211502014
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;502022;Zlaté Klasy;201;Dunajská Streda;2;Trnavský;11962995.0;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Dunajská Streda;SK0211;Zlaté Klasy;SK0211502022
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;502031;Levice;402;Levice;4;Nitriansky;60996340.0;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Levice;SK0232;Levice;SK0232502031
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;502049;Bajka;402;Levice;4;Nitriansky;5755095.0;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Levice;SK0232;Bajka;SK0232502049
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;502057;Bátovce;402;Levice;4;Nitriansky;31627607.0;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Levice;SK0232;Bátovce;SK0232502057
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;502065;Beša;402;Levice;4;Nitriansky;7282095.0;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Levice;SK0232;Beša;SK0232502065
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;502073;Bielovce;402;Levice;4;Nitriansky;11362339.0;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Levice;SK0232;Bielovce;SK0232502073
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;502090;Bory;402;Levice;4;Nitriansky;8811058.0;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Levice;SK0232;Bory;SK0232502090
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;502103;Brhlovce;402;Levice;4;Nitriansky;13384619.0;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Levice;SK0232;Brhlovce;SK0232502103
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;502111;Èajkov;402;Levice;4;Nitriansky;23939010.0;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Levice;SK0232;Èajkov;SK0232502111
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;502120;Èaka;402;Levice;4;Nitriansky;9068979.0;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Levice;SK0232;Èaka;SK0232502120
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;502154;Demandice;402;Levice;4;Nitriansky;21924898.0;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Levice;SK0232;Demandice;SK0232502154
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;502162;Devièany;402;Levice;4;Nitriansky;29875439.0;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Levice;SK0232;Devièany;SK0232502162
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;502171;Dolná Seè;402;Levice;4;Nitriansky;8780377.0;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Levice;SK0232;Dolná Seè;SK0232502171
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;502189;Dolné Semerovce;402;Levice;4;Nitriansky;11860819.0;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Levice;SK0232;Dolné Semerovce;SK0232502189
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;502197;Dolný Pial;402;Levice;4;Nitriansky;13989499.0;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Levice;SK0232;Dolný Pial;SK0232502197
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;502201;Domadice;402;Levice;4;Nitriansky;13617357.0;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Levice;SK0232;Domadice;SK0232502201
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;502219;Drženice;402;Levice;4;Nitriansky;12866679.0;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Levice;SK0232;Drženice;SK0232502219
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;502227;Farná;402;Levice;4;Nitriansky;32744718.0;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Levice;SK0232;Farná;SK0232502227
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;502243;Hokovce;402;Levice;4;Nitriansky;14403045.0;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Levice;SK0232;Hokovce;SK0232502243
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;502251;Hontianska Vrbica;402;Levice;4;Nitriansky;23850869.0;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Levice;SK0232;Hontianska Vrbica;SK0232502251
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;502260;Horná Seè;402;Levice;4;Nitriansky;8303480.0;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Levice;SK0232;Horná Seè;SK0232502260
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;502278;Horné Semerovce;402;Levice;4;Nitriansky;10090392.0;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Levice;SK0232;Horné Semerovce;SK0232502278
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;502286;Horné Turovce;402;Levice;4;Nitriansky;12968663.0;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Levice;SK0232;Horné Turovce;SK0232502286
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;502294;Horný Pial;402;Levice;4;Nitriansky;6354382.0;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Levice;SK0232;Horný Pial;SK0232502294
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;502324;Hronovce;402;Levice;4;Nitriansky;30961528.0;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Levice;SK0232;Hronovce;SK0232502324
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;502332;Hronské K¾aèany;402;Levice;4;Nitriansky;7881680.0;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Levice;SK0232;Hronské K¾aèany;SK0232502332
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;502341;Hronské Kosihy;402;Levice;4;Nitriansky;7088045.0;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Levice;SK0232;Hronské Kosihy;SK0232502341
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;502359;Iòa;402;Levice;4;Nitriansky;5679537.0;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Levice;SK0232;Iòa;SK0232502359
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;502367;Ipe¾ské Ú¾any;402;Levice;4;Nitriansky;15680394.0;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Levice;SK0232;Ipe¾ské Ú¾any;SK0232502367
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;502375;Ipe¾ský Sokolec;402;Levice;4;Nitriansky;18130449.0;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Levice;SK0232;Ipe¾ský Sokolec;SK0232502375
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;502383;Jabloòovce;402;Levice;4;Nitriansky;34694089.0;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Levice;SK0232;Jabloòovce;SK0232502383
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;502391;Jur nad Hronom;402;Levice;4;Nitriansky;15189143.0;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Levice;SK0232;Jur nad Hronom;SK0232502391
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;502413;Kalná nad Hronom;402;Levice;4;Nitriansky;34134060.0;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Levice;SK0232;Kalná nad Hronom;SK0232502413
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;502421;Kozárovce;402;Levice;4;Nitriansky;21822069.0;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Levice;SK0232;Kozárovce;SK0232502421
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;502430;Krškany;402;Levice;4;Nitriansky;17025174.0;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Levice;SK0232;Krškany;SK0232502430
